VALUE,Longitude,Latitude
1.00000000,77.3067493,28.5508295
1.00000000,77.3068515,28.5508277
1.00000000,77.3069536,28.5508260
1.00000000,77.3070558,28.5508243
1.00000000,77.3071579,28.5508225
1.00000000,77.3072601,28.5508208
1.00000000,77.3073622,28.5508191
1.00000000,77.3074644,28.5508173
1.00000000,77.3075665,28.5508156
1.00000000,77.3076687,28.5508138
1.00000000,77.3077708,28.5508121
1.00000000,77.3078729,28.5508104
1.00000000,77.3079751,28.5508086
1.00000000,77.3080772,28.5508069
1.00000000,77.3081794,28.5508052
1.00000000,77.3082815,28.5508034
1.00000000,77.3083837,28.5508017
1.00000000,77.3084858,28.5507999
1.00000000,77.3085880,28.5507982
1.00000000,77.3086901,28.5507965
1.00000000,77.3087923,28.5507947
1.00000000,77.3088944,28.5507930
1.00000000,77.3089966,28.5507913
1.00000000,77.3090987,28.5507895
1.00000000,77.3092009,28.5507878
1.00000000,77.3093030,28.5507860
1.00000000,77.3094052,28.5507843
1.00000000,77.3095073,28.5507826
1.00000000,77.3096095,28.5507808
1.00000000,77.3097116,28.5507791
1.00000000,77.3098137,28.5507774
1.00000000,77.3099159,28.5507756
1.00000000,77.3100180,28.5507739
1.00000000,77.3101202,28.5507721
1.00000000,77.3102223,28.5507704
1.00000000,77.3103245,28.5507687
1.00000000,77.3104266,28.5507669
1.00000000,77.3105288,28.5507652
1.00000000,77.3106309,28.5507634
1.00000000,77.3109374,28.5507582
1.00000000,77.3110395,28.5507565
1.00000000,77.3111417,28.5507547
1.00000000,77.3112438,28.5507530
1.00000000,77.3113460,28.5507513
1.00000000,77.3114481,28.5507495
1.00000000,77.3115502,28.5507478
1.00000000,77.3116524,28.5507460
1.00000000,77.3117545,28.5507443
1.00000000,77.3118567,28.5507426
1.00000000,77.3119588,28.5507408
1.00000000,77.3120610,28.5507391
1.00000000,77.3121631,28.5507373
1.00000000,77.3122653,28.5507356
1.00000000,77.3123674,28.5507339
1.00000000,77.3124696,28.5507321
1.00000000,77.3125717,28.5507304
1.00000000,77.3126739,28.5507286
1.00000000,77.3127760,28.5507269
1.00000000,77.3128782,28.5507252
1.00000000,77.3129803,28.5507234
1.00000000,77.3130825,28.5507217
1.00000000,77.3146147,28.5506955
1.00000000,77.3147168,28.5506938
1.00000000,77.3148189,28.5506921
1.00000000,77.3149211,28.5506903
1.00000000,77.3150232,28.5506886
1.00000000,77.3151254,28.5506868
1.00000000,77.3152275,28.5506851
1.00000000,77.3153297,28.5506833
1.00000000,77.3154318,28.5506816
1.00000000,77.3155340,28.5506799
1.00000000,77.3156361,28.5506781
1.00000000,77.3157383,28.5506764
1.00000000,77.3158404,28.5506746
1.00000000,77.3159426,28.5506729
1.00000000,77.3160447,28.5506711
1.00000000,77.3161469,28.5506694
1.00000000,77.3162490,28.5506677
1.00000000,77.3163511,28.5506659
1.00000000,77.3164533,28.5506642
1.00000000,77.3165554,28.5506624
1.00000000,77.3166576,28.5506607
1.00000000,77.3167597,28.5506589
1.00000000,77.3168619,28.5506572
1.00000000,77.3169640,28.5506555
1.00000000,77.3171683,28.5506520
1.00000000,77.3025593,28.5508104
1.00000000,77.3026615,28.5508087
1.00000000,77.3027636,28.5508069
1.00000000,77.3028658,28.5508052
1.00000000,77.3029679,28.5508035
1.00000000,77.3030700,28.5508017
1.00000000,77.3031722,28.5508000
1.00000000,77.3032743,28.5507983
1.00000000,77.3033765,28.5507965
1.00000000,77.3034786,28.5507948
1.00000000,77.3035808,28.5507931
1.00000000,77.3036829,28.5507913
1.00000000,77.3037851,28.5507896
1.00000000,77.3041937,28.5507827
1.00000000,77.3042958,28.5507809
1.00000000,77.3043980,28.5507792
1.00000000,77.3045001,28.5507775
1.00000000,77.3046023,28.5507757
1.00000000,77.3047044,28.5507740
1.00000000,77.3048066,28.5507723
1.00000000,77.3049087,28.5507705
1.00000000,77.3050109,28.5507688
1.00000000,77.3051130,28.5507671
1.00000000,77.3052151,28.5507653
1.00000000,77.3053173,28.5507636
1.00000000,77.3054194,28.5507619
1.00000000,77.3055216,28.5507601
1.00000000,77.3056237,28.5507584
1.00000000,77.3057259,28.5507566
1.00000000,77.3058280,28.5507549
1.00000000,77.3059302,28.5507532
1.00000000,77.3060323,28.5507514
1.00000000,77.3061345,28.5507497
1.00000000,77.3062366,28.5507480
1.00000000,77.3063388,28.5507462
1.00000000,77.3064409,28.5507445
1.00000000,77.3065431,28.5507428
1.00000000,77.3066452,28.5507410
1.00000000,77.3067474,28.5507393
1.00000000,77.3068495,28.5507376
1.00000000,77.3069517,28.5507358
1.00000000,77.3070538,28.5507341
1.00000000,77.3071559,28.5507323
1.00000000,77.3072581,28.5507306
1.00000000,77.3073602,28.5507289
1.00000000,77.3074624,28.5507271
1.00000000,77.3075645,28.5507254
1.00000000,77.3076667,28.5507237
1.00000000,77.3077688,28.5507219
1.00000000,77.3078710,28.5507202
1.00000000,77.3079731,28.5507184
1.00000000,77.3080753,28.5507167
1.00000000,77.3081774,28.5507150
1.00000000,77.3082796,28.5507132
1.00000000,77.3083817,28.5507115
1.00000000,77.3084839,28.5507098
1.00000000,77.3085860,28.5507080
1.00000000,77.3086882,28.5507063
1.00000000,77.3087903,28.5507045
1.00000000,77.3088925,28.5507028
1.00000000,77.3089946,28.5507011
1.00000000,77.3090967,28.5506993
1.00000000,77.3091989,28.5506976
1.00000000,77.3093010,28.5506959
1.00000000,77.3094032,28.5506941
1.00000000,77.3095053,28.5506924
1.00000000,77.3096075,28.5506906
1.00000000,77.3097096,28.5506889
1.00000000,77.3098118,28.5506872
1.00000000,77.3099139,28.5506854
1.00000000,77.3100161,28.5506837
1.00000000,77.3101182,28.5506819
1.00000000,77.3102204,28.5506802
1.00000000,77.3103225,28.5506785
1.00000000,77.3104247,28.5506767
1.00000000,77.3105268,28.5506750
1.00000000,77.3106290,28.5506732
1.00000000,77.3107311,28.5506715
1.00000000,77.3108332,28.5506698
1.00000000,77.3109354,28.5506680
1.00000000,77.3110375,28.5506663
1.00000000,77.3111397,28.5506645
1.00000000,77.3112418,28.5506628
1.00000000,77.3113440,28.5506611
1.00000000,77.3114461,28.5506593
1.00000000,77.3115483,28.5506576
1.00000000,77.3116504,28.5506558
1.00000000,77.3117526,28.5506541
1.00000000,77.3118547,28.5506524
1.00000000,77.3119569,28.5506506
1.00000000,77.3120590,28.5506489
1.00000000,77.3121612,28.5506471
1.00000000,77.3122633,28.5506454
1.00000000,77.3123655,28.5506437
1.00000000,77.3124676,28.5506419
1.00000000,77.3125697,28.5506402
1.00000000,77.3126719,28.5506384
1.00000000,77.3127740,28.5506367
1.00000000,77.3128762,28.5506350
1.00000000,77.3129783,28.5506332
1.00000000,77.3130805,28.5506315
1.00000000,77.3131826,28.5506297
1.00000000,77.3148170,28.5506019
1.00000000,77.3149191,28.5506001
1.00000000,77.3150213,28.5505984
1.00000000,77.3151234,28.5505966
1.00000000,77.3152256,28.5505949
1.00000000,77.3153277,28.5505932
1.00000000,77.3154299,28.5505914
1.00000000,77.3155320,28.5505897
1.00000000,77.3156341,28.5505879
1.00000000,77.3157363,28.5505862
1.00000000,77.3158384,28.5505844
1.00000000,77.3159406,28.5505827
1.00000000,77.3160427,28.5505810
1.00000000,77.3161449,28.5505792
1.00000000,77.3162470,28.5505775
1.00000000,77.3163492,28.5505757
1.00000000,77.3164513,28.5505740
1.00000000,77.3165535,28.5505722
1.00000000,77.3166556,28.5505705
1.00000000,77.3167578,28.5505687
1.00000000,77.3168599,28.5505670
1.00000000,77.3169621,28.5505653
1.00000000,77.3171663,28.5505618
1.00000000,77.3027616,28.5507168
1.00000000,77.3028638,28.5507150
1.00000000,77.3029659,28.5507133
1.00000000,77.3030681,28.5507116
1.00000000,77.3031702,28.5507098
1.00000000,77.3032724,28.5507081
1.00000000,77.3033745,28.5507064
1.00000000,77.3034767,28.5507046
1.00000000,77.3035788,28.5507029
1.00000000,77.3036810,28.5507012
1.00000000,77.3037831,28.5506994
1.00000000,77.3038853,28.5506977
1.00000000,77.3041917,28.5506925
1.00000000,77.3042939,28.5506907
1.00000000,77.3043960,28.5506890
1.00000000,77.3044981,28.5506873
1.00000000,77.3046003,28.5506855
1.00000000,77.3047024,28.5506838
1.00000000,77.3048046,28.5506821
1.00000000,77.3049067,28.5506803
1.00000000,77.3050089,28.5506786
1.00000000,77.3051110,28.5506769
1.00000000,77.3052132,28.5506751
1.00000000,77.3053153,28.5506734
1.00000000,77.3054175,28.5506717
1.00000000,77.3055196,28.5506699
1.00000000,77.3056218,28.5506682
1.00000000,77.3057239,28.5506665
1.00000000,77.3058261,28.5506647
1.00000000,77.3059282,28.5506630
1.00000000,77.3060304,28.5506612
1.00000000,77.3061325,28.5506595
1.00000000,77.3062347,28.5506578
1.00000000,77.3063368,28.5506560
1.00000000,77.3064389,28.5506543
1.00000000,77.3065411,28.5506526
1.00000000,77.3066432,28.5506508
1.00000000,77.3067454,28.5506491
1.00000000,77.3068475,28.5506474
1.00000000,77.3069497,28.5506456
1.00000000,77.3070518,28.5506439
1.00000000,77.3071540,28.5506421
1.00000000,77.3072561,28.5506404
1.00000000,77.3073583,28.5506387
1.00000000,77.3074604,28.5506369
1.00000000,77.3075626,28.5506352
1.00000000,77.3076647,28.5506335
1.00000000,77.3077669,28.5506317
1.00000000,77.3078690,28.5506300
1.00000000,77.3079712,28.5506283
1.00000000,77.3080733,28.5506265
1.00000000,77.3081755,28.5506248
1.00000000,77.3082776,28.5506230
1.00000000,77.3083797,28.5506213
1.00000000,77.3084819,28.5506196
1.00000000,77.3085840,28.5506178
1.00000000,77.3086862,28.5506161
1.00000000,77.3087883,28.5506144
1.00000000,77.3088905,28.5506126
1.00000000,77.3089926,28.5506109
1.00000000,77.3090948,28.5506091
1.00000000,77.3091969,28.5506074
1.00000000,77.3092991,28.5506057
1.00000000,77.3094012,28.5506039
1.00000000,77.3095034,28.5506022
1.00000000,77.3096055,28.5506004
1.00000000,77.3097077,28.5505987
1.00000000,77.3098098,28.5505970
1.00000000,77.3099120,28.5505952
1.00000000,77.3100141,28.5505935
1.00000000,77.3101162,28.5505918
1.00000000,77.3102184,28.5505900
1.00000000,77.3103205,28.5505883
1.00000000,77.3104227,28.5505865
1.00000000,77.3105248,28.5505848
1.00000000,77.3106270,28.5505831
1.00000000,77.3107291,28.5505813
1.00000000,77.3108313,28.5505796
1.00000000,77.3109334,28.5505778
1.00000000,77.3110356,28.5505761
1.00000000,77.3111377,28.5505744
1.00000000,77.3112399,28.5505726
1.00000000,77.3113420,28.5505709
1.00000000,77.3114442,28.5505691
1.00000000,77.3115463,28.5505674
1.00000000,77.3116485,28.5505657
1.00000000,77.3117506,28.5505639
1.00000000,77.3118527,28.5505622
1.00000000,77.3119549,28.5505604
1.00000000,77.3120570,28.5505587
1.00000000,77.3121592,28.5505570
1.00000000,77.3122613,28.5505552
1.00000000,77.3123635,28.5505535
1.00000000,77.3124656,28.5505517
1.00000000,77.3125678,28.5505500
1.00000000,77.3126699,28.5505483
1.00000000,77.3127721,28.5505465
1.00000000,77.3128742,28.5505448
1.00000000,77.3129764,28.5505430
1.00000000,77.3130785,28.5505413
1.00000000,77.3131807,28.5505395
1.00000000,77.3148150,28.5505117
1.00000000,77.3149171,28.5505099
1.00000000,77.3150193,28.5505082
1.00000000,77.3151214,28.5505065
1.00000000,77.3152236,28.5505047
1.00000000,77.3153257,28.5505030
1.00000000,77.3154279,28.5505012
1.00000000,77.3155300,28.5504995
1.00000000,77.3156322,28.5504977
1.00000000,77.3158365,28.5504942
1.00000000,77.3159386,28.5504925
1.00000000,77.3160408,28.5504908
1.00000000,77.3161429,28.5504890
1.00000000,77.3162451,28.5504873
1.00000000,77.3163472,28.5504855
1.00000000,77.3164493,28.5504838
1.00000000,77.3167558,28.5504786
1.00000000,77.3168579,28.5504768
1.00000000,77.3169601,28.5504751
1.00000000,77.3170622,28.5504733
1.00000000,77.3030661,28.5506214
1.00000000,77.3032704,28.5506179
1.00000000,77.3033726,28.5506162
1.00000000,77.3034747,28.5506144
1.00000000,77.3036790,28.5506110
1.00000000,77.3037812,28.5506092
1.00000000,77.3038833,28.5506075
1.00000000,77.3039854,28.5506058
1.00000000,77.3040876,28.5506040
1.00000000,77.3041897,28.5506023
1.00000000,77.3042919,28.5506006
1.00000000,77.3043940,28.5505988
1.00000000,77.3044962,28.5505971
1.00000000,77.3045983,28.5505953
1.00000000,77.3048026,28.5505919
1.00000000,77.3049048,28.5505901
1.00000000,77.3050069,28.5505884
1.00000000,77.3051091,28.5505867
1.00000000,77.3052112,28.5505849
1.00000000,77.3053134,28.5505832
1.00000000,77.3054155,28.5505815
1.00000000,77.3055177,28.5505797
1.00000000,77.3056198,28.5505780
1.00000000,77.3057220,28.5505763
1.00000000,77.3058241,28.5505745
1.00000000,77.3059262,28.5505728
1.00000000,77.3060284,28.5505711
1.00000000,77.3061305,28.5505693
1.00000000,77.3062327,28.5505676
1.00000000,77.3063348,28.5505658
1.00000000,77.3064370,28.5505641
1.00000000,77.3065391,28.5505624
1.00000000,77.3066413,28.5505606
1.00000000,77.3067434,28.5505589
1.00000000,77.3068456,28.5505572
1.00000000,77.3069477,28.5505554
1.00000000,77.3070499,28.5505537
1.00000000,77.3071520,28.5505520
1.00000000,77.3072542,28.5505502
1.00000000,77.3073563,28.5505485
1.00000000,77.3074585,28.5505467
1.00000000,77.3075606,28.5505450
1.00000000,77.3076627,28.5505433
1.00000000,77.3077649,28.5505415
1.00000000,77.3078670,28.5505398
1.00000000,77.3079692,28.5505381
1.00000000,77.3080713,28.5505363
1.00000000,77.3081735,28.5505346
1.00000000,77.3082756,28.5505328
1.00000000,77.3083778,28.5505311
1.00000000,77.3084799,28.5505294
1.00000000,77.3085821,28.5505276
1.00000000,77.3086842,28.5505259
1.00000000,77.3087864,28.5505242
1.00000000,77.3088885,28.5505224
1.00000000,77.3089907,28.5505207
1.00000000,77.3090928,28.5505189
1.00000000,77.3091950,28.5505172
1.00000000,77.3092971,28.5505155
1.00000000,77.3093992,28.5505137
1.00000000,77.3095014,28.5505120
1.00000000,77.3096035,28.5505103
1.00000000,77.3097057,28.5505085
1.00000000,77.3098078,28.5505068
1.00000000,77.3099100,28.5505050
1.00000000,77.3100121,28.5505033
1.00000000,77.3101143,28.5505016
1.00000000,77.3102164,28.5504998
1.00000000,77.3103186,28.5504981
1.00000000,77.3104207,28.5504963
1.00000000,77.3105229,28.5504946
1.00000000,77.3106250,28.5504929
1.00000000,77.3107272,28.5504911
1.00000000,77.3108293,28.5504894
1.00000000,77.3109315,28.5504876
1.00000000,77.3110336,28.5504859
1.00000000,77.3111357,28.5504842
1.00000000,77.3112379,28.5504824
1.00000000,77.3113400,28.5504807
1.00000000,77.3114422,28.5504789
1.00000000,77.3115443,28.5504772
1.00000000,77.3116465,28.5504755
1.00000000,77.3117486,28.5504737
1.00000000,77.3118508,28.5504720
1.00000000,77.3119529,28.5504702
1.00000000,77.3120551,28.5504685
1.00000000,77.3121572,28.5504668
1.00000000,77.3122594,28.5504650
1.00000000,77.3123615,28.5504633
1.00000000,77.3124637,28.5504615
1.00000000,77.3125658,28.5504598
1.00000000,77.3126679,28.5504581
1.00000000,77.3127701,28.5504563
1.00000000,77.3128722,28.5504546
1.00000000,77.3129744,28.5504528
1.00000000,77.3130765,28.5504511
1.00000000,77.3131787,28.5504494
1.00000000,77.3149152,28.5504197
1.00000000,77.3151195,28.5504163
1.00000000,77.3154259,28.5504110
1.00000000,77.3155281,28.5504093
1.00000000,77.3157323,28.5504058
1.00000000,77.3158345,28.5504041
1.00000000,77.3160388,28.5504006
1.00000000,77.3161409,28.5503988
1.00000000,77.3162431,28.5503971
1.00000000,77.3163452,28.5503953
1.00000000,77.3165495,28.5503919
1.00000000,77.3166517,28.5503901
1.00000000,77.3168560,28.5503866
1.00000000,77.3031663,28.5505294
1.00000000,77.3032685,28.5505277
1.00000000,77.3033706,28.5505260
1.00000000,77.3034727,28.5505242
1.00000000,77.3035749,28.5505225
1.00000000,77.3036770,28.5505208
1.00000000,77.3037792,28.5505190
1.00000000,77.3040856,28.5505138
1.00000000,77.3050050,28.5504982
1.00000000,77.3051071,28.5504965
1.00000000,77.3052093,28.5504947
1.00000000,77.3053114,28.5504930
1.00000000,77.3054135,28.5504913
1.00000000,77.3055157,28.5504895
1.00000000,77.3056178,28.5504878
1.00000000,77.3057200,28.5504861
1.00000000,77.3058221,28.5504843
1.00000000,77.3059243,28.5504826
1.00000000,77.3060264,28.5504809
1.00000000,77.3061286,28.5504791
1.00000000,77.3062307,28.5504774
1.00000000,77.3063329,28.5504757
1.00000000,77.3064350,28.5504739
1.00000000,77.3065372,28.5504722
1.00000000,77.3066393,28.5504704
1.00000000,77.3067415,28.5504687
1.00000000,77.3068436,28.5504670
1.00000000,77.3069458,28.5504652
1.00000000,77.3070479,28.5504635
1.00000000,77.3071500,28.5504618
1.00000000,77.3072522,28.5504600
1.00000000,77.3073543,28.5504583
1.00000000,77.3074565,28.5504566
1.00000000,77.3075586,28.5504548
1.00000000,77.3076608,28.5504531
1.00000000,77.3077629,28.5504513
1.00000000,77.3078651,28.5504496
1.00000000,77.3079672,28.5504479
1.00000000,77.3080694,28.5504461
1.00000000,77.3081715,28.5504444
1.00000000,77.3082737,28.5504427
1.00000000,77.3083758,28.5504409
1.00000000,77.3084780,28.5504392
1.00000000,77.3085801,28.5504374
1.00000000,77.3086823,28.5504357
1.00000000,77.3087844,28.5504340
1.00000000,77.3088865,28.5504322
1.00000000,77.3089887,28.5504305
1.00000000,77.3090908,28.5504288
1.00000000,77.3091930,28.5504270
1.00000000,77.3092951,28.5504253
1.00000000,77.3093973,28.5504235
1.00000000,77.3094994,28.5504218
1.00000000,77.3096016,28.5504201
1.00000000,77.3097037,28.5504183
1.00000000,77.3098059,28.5504166
1.00000000,77.3099080,28.5504148
1.00000000,77.3100102,28.5504131
1.00000000,77.3101123,28.5504114
1.00000000,77.3102145,28.5504096
1.00000000,77.3103166,28.5504079
1.00000000,77.3104187,28.5504061
1.00000000,77.3105209,28.5504044
1.00000000,77.3106230,28.5504027
1.00000000,77.3107252,28.5504009
1.00000000,77.3108273,28.5503992
1.00000000,77.3109295,28.5503975
1.00000000,77.3110316,28.5503957
1.00000000,77.3111338,28.5503940
1.00000000,77.3112359,28.5503922
1.00000000,77.3113381,28.5503905
1.00000000,77.3114402,28.5503888
1.00000000,77.3115424,28.5503870
1.00000000,77.3116445,28.5503853
1.00000000,77.3117467,28.5503835
1.00000000,77.3118488,28.5503818
1.00000000,77.3119510,28.5503801
1.00000000,77.3120531,28.5503783
1.00000000,77.3121552,28.5503766
1.00000000,77.3122574,28.5503748
1.00000000,77.3123595,28.5503731
1.00000000,77.3124617,28.5503714
1.00000000,77.3125638,28.5503696
1.00000000,77.3126660,28.5503679
1.00000000,77.3127681,28.5503661
1.00000000,77.3128703,28.5503644
1.00000000,77.3129724,28.5503626
1.00000000,77.3130746,28.5503609
1.00000000,77.3131767,28.5503592
1.00000000,77.3132789,28.5503574
1.00000000,77.3149132,28.5503296
1.00000000,77.3150153,28.5503278
1.00000000,77.3151175,28.5503261
1.00000000,77.3154239,28.5503208
1.00000000,77.3155261,28.5503191
1.00000000,77.3156282,28.5503174
1.00000000,77.3157304,28.5503156
1.00000000,77.3158325,28.5503139
1.00000000,77.3160368,28.5503104
1.00000000,77.3161390,28.5503086
1.00000000,77.3162411,28.5503069
1.00000000,77.3165475,28.5503017
1.00000000,77.3166497,28.5502999
1.00000000,77.3168540,28.5502964
1.00000000,77.3032665,28.5504375
1.00000000,77.3033686,28.5504358
1.00000000,77.3034708,28.5504340
1.00000000,77.3035729,28.5504323
1.00000000,77.3036751,28.5504306
1.00000000,77.3037772,28.5504288
1.00000000,77.3038794,28.5504271
1.00000000,77.3039815,28.5504254
1.00000000,77.3040837,28.5504236
1.00000000,77.3053094,28.5504028
1.00000000,77.3054116,28.5504011
1.00000000,77.3055137,28.5503993
1.00000000,77.3056159,28.5503976
1.00000000,77.3057180,28.5503959
1.00000000,77.3058202,28.5503941
1.00000000,77.3059223,28.5503924
1.00000000,77.3060245,28.5503907
1.00000000,77.3061266,28.5503889
1.00000000,77.3062288,28.5503872
1.00000000,77.3063309,28.5503855
1.00000000,77.3064331,28.5503837
1.00000000,77.3065352,28.5503820
1.00000000,77.3066373,28.5503803
1.00000000,77.3067395,28.5503785
1.00000000,77.3068416,28.5503768
1.00000000,77.3069438,28.5503750
1.00000000,77.3070459,28.5503733
1.00000000,77.3071481,28.5503716
1.00000000,77.3072502,28.5503698
1.00000000,77.3073524,28.5503681
1.00000000,77.3074545,28.5503664
1.00000000,77.3075567,28.5503646
1.00000000,77.3076588,28.5503629
1.00000000,77.3077610,28.5503611
1.00000000,77.3078631,28.5503594
1.00000000,77.3079653,28.5503577
1.00000000,77.3080674,28.5503559
1.00000000,77.3081695,28.5503542
1.00000000,77.3082717,28.5503525
1.00000000,77.3083738,28.5503507
1.00000000,77.3084760,28.5503490
1.00000000,77.3085781,28.5503472
1.00000000,77.3086803,28.5503455
1.00000000,77.3087824,28.5503438
1.00000000,77.3088846,28.5503420
1.00000000,77.3089867,28.5503403
1.00000000,77.3090889,28.5503386
1.00000000,77.3091910,28.5503368
1.00000000,77.3092932,28.5503351
1.00000000,77.3093953,28.5503333
1.00000000,77.3094975,28.5503316
1.00000000,77.3095996,28.5503299
1.00000000,77.3097018,28.5503281
1.00000000,77.3098039,28.5503264
1.00000000,77.3099060,28.5503247
1.00000000,77.3100082,28.5503229
1.00000000,77.3101103,28.5503212
1.00000000,77.3102125,28.5503194
1.00000000,77.3103146,28.5503177
1.00000000,77.3104168,28.5503160
1.00000000,77.3105189,28.5503142
1.00000000,77.3106211,28.5503125
1.00000000,77.3107232,28.5503107
1.00000000,77.3108254,28.5503090
1.00000000,77.3109275,28.5503073
1.00000000,77.3110297,28.5503055
1.00000000,77.3111318,28.5503038
1.00000000,77.3112340,28.5503020
1.00000000,77.3113361,28.5503003
1.00000000,77.3114382,28.5502986
1.00000000,77.3115404,28.5502968
1.00000000,77.3116425,28.5502951
1.00000000,77.3117447,28.5502933
1.00000000,77.3118468,28.5502916
1.00000000,77.3119490,28.5502899
1.00000000,77.3120511,28.5502881
1.00000000,77.3121533,28.5502864
1.00000000,77.3122554,28.5502846
1.00000000,77.3123576,28.5502829
1.00000000,77.3124597,28.5502812
1.00000000,77.3125619,28.5502794
1.00000000,77.3126640,28.5502777
1.00000000,77.3127662,28.5502759
1.00000000,77.3128683,28.5502742
1.00000000,77.3129704,28.5502725
1.00000000,77.3130726,28.5502707
1.00000000,77.3131747,28.5502690
1.00000000,77.3132769,28.5502672
1.00000000,77.3133790,28.5502655
1.00000000,77.3134812,28.5502637
1.00000000,77.3150134,28.5502376
1.00000000,77.3153198,28.5502324
1.00000000,77.3154220,28.5502306
1.00000000,77.3155241,28.5502289
1.00000000,77.3158305,28.5502237
1.00000000,77.3034688,28.5503439
1.00000000,77.3035710,28.5503421
1.00000000,77.3036731,28.5503404
1.00000000,77.3037753,28.5503386
1.00000000,77.3056139,28.5503074
1.00000000,77.3057161,28.5503057
1.00000000,77.3058182,28.5503039
1.00000000,77.3059203,28.5503022
1.00000000,77.3060225,28.5503005
1.00000000,77.3061246,28.5502987
1.00000000,77.3062268,28.5502970
1.00000000,77.3063289,28.5502953
1.00000000,77.3064311,28.5502935
1.00000000,77.3065332,28.5502918
1.00000000,77.3066354,28.5502901
1.00000000,77.3067375,28.5502883
1.00000000,77.3068397,28.5502866
1.00000000,77.3069418,28.5502849
1.00000000,77.3070440,28.5502831
1.00000000,77.3071461,28.5502814
1.00000000,77.3072483,28.5502796
1.00000000,77.3073504,28.5502779
1.00000000,77.3074526,28.5502762
1.00000000,77.3075547,28.5502744
1.00000000,77.3076568,28.5502727
1.00000000,77.3077590,28.5502710
1.00000000,77.3078611,28.5502692
1.00000000,77.3079633,28.5502675
1.00000000,77.3080654,28.5502657
1.00000000,77.3081676,28.5502640
1.00000000,77.3082697,28.5502623
1.00000000,77.3083719,28.5502605
1.00000000,77.3084740,28.5502588
1.00000000,77.3085762,28.5502571
1.00000000,77.3086783,28.5502553
1.00000000,77.3087805,28.5502536
1.00000000,77.3088826,28.5502518
1.00000000,77.3089848,28.5502501
1.00000000,77.3090869,28.5502484
1.00000000,77.3091891,28.5502466
1.00000000,77.3092912,28.5502449
1.00000000,77.3093933,28.5502432
1.00000000,77.3094955,28.5502414
1.00000000,77.3095976,28.5502397
1.00000000,77.3096998,28.5502379
1.00000000,77.3098019,28.5502362
1.00000000,77.3099041,28.5502345
1.00000000,77.3100062,28.5502327
1.00000000,77.3101084,28.5502310
1.00000000,77.3102105,28.5502292
1.00000000,77.3103127,28.5502275
1.00000000,77.3104148,28.5502258
1.00000000,77.3105170,28.5502240
1.00000000,77.3106191,28.5502223
1.00000000,77.3107213,28.5502205
1.00000000,77.3108234,28.5502188
1.00000000,77.3109255,28.5502171
1.00000000,77.3110277,28.5502153
1.00000000,77.3111298,28.5502136
1.00000000,77.3112320,28.5502118
1.00000000,77.3113341,28.5502101
1.00000000,77.3114363,28.5502084
1.00000000,77.3115384,28.5502066
1.00000000,77.3116406,28.5502049
1.00000000,77.3117427,28.5502032
1.00000000,77.3118449,28.5502014
1.00000000,77.3119470,28.5501997
1.00000000,77.3120492,28.5501979
1.00000000,77.3121513,28.5501962
1.00000000,77.3122534,28.5501944
1.00000000,77.3123556,28.5501927
1.00000000,77.3124577,28.5501910
1.00000000,77.3125599,28.5501892
1.00000000,77.3126620,28.5501875
1.00000000,77.3127642,28.5501857
1.00000000,77.3128663,28.5501840
1.00000000,77.3129685,28.5501823
1.00000000,77.3130706,28.5501805
1.00000000,77.3131728,28.5501788
1.00000000,77.3132749,28.5501770
1.00000000,77.3133771,28.5501753
1.00000000,77.3134792,28.5501736
1.00000000,77.3037733,28.5502485
1.00000000,77.3056119,28.5502172
1.00000000,77.3057141,28.5502155
1.00000000,77.3058162,28.5502138
1.00000000,77.3059184,28.5502120
1.00000000,77.3060205,28.5502103
1.00000000,77.3061227,28.5502085
1.00000000,77.3062248,28.5502068
1.00000000,77.3063270,28.5502051
1.00000000,77.3064291,28.5502033
1.00000000,77.3065313,28.5502016
1.00000000,77.3066334,28.5501999
1.00000000,77.3067356,28.5501981
1.00000000,77.3068377,28.5501964
1.00000000,77.3069399,28.5501947
1.00000000,77.3070420,28.5501929
1.00000000,77.3071441,28.5501912
1.00000000,77.3072463,28.5501895
1.00000000,77.3073484,28.5501877
1.00000000,77.3074506,28.5501860
1.00000000,77.3075527,28.5501842
1.00000000,77.3076549,28.5501825
1.00000000,77.3077570,28.5501808
1.00000000,77.3078592,28.5501790
1.00000000,77.3079613,28.5501773
1.00000000,77.3080635,28.5501756
1.00000000,77.3081656,28.5501738
1.00000000,77.3082678,28.5501721
1.00000000,77.3083699,28.5501703
1.00000000,77.3084721,28.5501686
1.00000000,77.3085742,28.5501669
1.00000000,77.3086763,28.5501651
1.00000000,77.3087785,28.5501634
1.00000000,77.3088806,28.5501617
1.00000000,77.3089828,28.5501599
1.00000000,77.3090849,28.5501582
1.00000000,77.3091871,28.5501564
1.00000000,77.3092892,28.5501547
1.00000000,77.3093914,28.5501530
1.00000000,77.3094935,28.5501512
1.00000000,77.3095957,28.5501495
1.00000000,77.3096978,28.5501477
1.00000000,77.3098000,28.5501460
1.00000000,77.3099021,28.5501443
1.00000000,77.3100043,28.5501425
1.00000000,77.3101064,28.5501408
1.00000000,77.3102085,28.5501391
1.00000000,77.3103107,28.5501373
1.00000000,77.3104128,28.5501356
1.00000000,77.3105150,28.5501338
1.00000000,77.3106171,28.5501321
1.00000000,77.3107193,28.5501304
1.00000000,77.3108214,28.5501286
